url_gcp,image_id,sequence_id,location_id,frame_num,common_name,datetime,class_number,subset
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2228.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2228.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#743,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG1772.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG1772.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#3#591,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG2092.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG2092.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD04#3#698,Snapshot Safari 2024 Expansion : MAD_S1_MAD04,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R4/PLN_S2_C02_R4_IMAG0256.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/C02/C02_R4/PLN_S2_C02_R4_IMAG0256.JPG,Snapshot Safari 2024 Expansion : PLN_S2#C02#4#126,Snapshot Safari 2024 Expansion : PLN_S2_C02,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD06/MAD06_R11/MAD_S3_MAD06_R11_IMAG0167.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD06/MAD06_R11/MAD_S3_MAD06_R11_IMAG0167.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD06#11#56,Snapshot Safari 2024 Expansion : MAD_S3_MAD06,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/A05/A05_R09/MAD_S3_A05_R09_IMAG0703.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/A05/A05_R09/MAD_S3_A05_R09_IMAG0703.JPG,Snapshot Safari 2024 Expansion : MAD_S3#A05#09#235,Snapshot Safari 2024 Expansion : MAD_S3_A05,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S1/C02/C02_R1/PLN_S1_C02_R1_IMAG0159.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S1/C02/C02_R1/PLN_S1_C02_R1_IMAG0159.JPG,Snapshot Safari 2024 Expansion : PLN_S1#C02#1#73,Snapshot Safari 2024 Expansion : PLN_S1_C02,0,white rhinoceros,,8,test
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/H09/H09_R3/MAD_S1_H09_R3_IMAG0048.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/H09/H09_R3/MAD_S1_H09_R3_IMAG0048.JPG,Snapshot Safari 2024 Expansion : MAD_S1#H09#3#16,Snapshot Safari 2024 Expansion : MAD_S1_H09,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG2763.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG2763.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD04#3#921,Snapshot Safari 2024 Expansion : MAD_S1_MAD04,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG3610.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG3610.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#1204,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R08/MAD_S3_MAD03_R08_IMAG3338.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD03/MAD03_R08/MAD_S3_MAD03_R08_IMAG3338.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD03#08#1113,Snapshot Safari 2024 Expansion : MAD_S3_MAD03,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/C03/C03_R6/PLN_S2_C03_R6_IMAG0082.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/C03/C03_R6/PLN_S2_C03_R6_IMAG0082.JPG,Snapshot Safari 2024 Expansion : PLN_S2#C03#6#38,Snapshot Safari 2024 Expansion : PLN_S2_C03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0488.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD05/MAD05_R3/MAD_S1_MAD05_R3_IMAG0488.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD05#3#163,Snapshot Safari 2024 Expansion : MAD_S1_MAD05,1,white rhinoceros,,8,val
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0046.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0046.JPG,Snapshot Safari 2024 Expansion : PLN_S2#C02#6#18,Snapshot Safari 2024 Expansion : PLN_S2_C02,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/I08/I08_R08/MAD_S3_I08_R08_IMAG0030.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/I08/I08_R08/MAD_S3_I08_R08_IMAG0030.JPG,Snapshot Safari 2024 Expansion : MAD_S3#I08#08#11,Snapshot Safari 2024 Expansion : MAD_S3_I08,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/E04/E04_R3/PLN_S2_E04_R3_IMAG0084.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/E04/E04_R3/PLN_S2_E04_R3_IMAG0084.JPG,Snapshot Safari 2024 Expansion : PLN_S2#E04#3#36,Snapshot Safari 2024 Expansion : PLN_S2_E04,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG5224.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG5224.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#1741,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG3582.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG3582.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#4#1195,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG0778.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD01/MAD01_R09/MAD_S3_MAD01_R09_IMAG0778.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD01#09#260,Snapshot Safari 2024 Expansion : MAD_S3_MAD01,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD04/MAD04_R7/MAD_S2_MAD04_R7_IMAG0210.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD04/MAD04_R7/MAD_S2_MAD04_R7_IMAG0210.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD04#7#70,Snapshot Safari 2024 Expansion : MAD_S2_MAD04,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/E02/E02_R5/PLN_S2_E02_R5_IMAG0071.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/E02/E02_R5/PLN_S2_E02_R5_IMAG0071.JPG,Snapshot Safari 2024 Expansion : PLN_S2#E02#5#39,Snapshot Safari 2024 Expansion : PLN_S2_E02,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/D03/D03_R3/PLN_S2_D03_R3_IMAG0014.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/D03/D03_R3/PLN_S2_D03_R3_IMAG0014.JPG,Snapshot Safari 2024 Expansion : PLN_S2#D03#3#6,Snapshot Safari 2024 Expansion : PLN_S2_D03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/H08/H08_R1/MAD_S1_H08_R1_IMAG0374.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/H08/H08_R1/MAD_S1_H08_R1_IMAG0374.JPG,Snapshot Safari 2024 Expansion : MAD_S1#H08#1#142,Snapshot Safari 2024 Expansion : MAD_S1_H08,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/C07/C07_R3/MAD_S1_C07_R3_IMAG0156.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/C07/C07_R3/MAD_S1_C07_R3_IMAG0156.JPG,Snapshot Safari 2024 Expansion : MAD_S1#C07#3#52,Snapshot Safari 2024 Expansion : MAD_S1_C07,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R5/MAD_S2_MAD03_R5_IMAG1887.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD03/MAD03_R5/MAD_S2_MAD03_R5_IMAG1887.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD03#5#629,Snapshot Safari 2024 Expansion : MAD_S2_MAD03,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD05/MAD05_R08/MAD_S3_MAD05_R08_IMAG0280.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD05/MAD05_R08/MAD_S3_MAD05_R08_IMAG0280.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD05#08#94,Snapshot Safari 2024 Expansion : MAD_S3_MAD05,0,white rhinoceros,,8,val
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0184.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/C02/C02_R6/PLN_S2_C02_R6_IMAG0184.JPG,Snapshot Safari 2024 Expansion : PLN_S2#C02#6#80,Snapshot Safari 2024 Expansion : PLN_S2_C02,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/D03/D03_R3/PLN_S2_D03_R3_IMAG0009.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/D03/D03_R3/PLN_S2_D03_R3_IMAG0009.JPG,Snapshot Safari 2024 Expansion : PLN_S2#D03#3#4,Snapshot Safari 2024 Expansion : PLN_S2_D03,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/B05/B05_R6/PLN_S2_B05_R6_IMAG2494.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/B05/B05_R6/PLN_S2_B05_R6_IMAG2494.JPG,Snapshot Safari 2024 Expansion : PLN_S2#B05#6#854,Snapshot Safari 2024 Expansion : PLN_S2_B05,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD05/MAD05_R6/MAD_S2_MAD05_R6_IMAG0533.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD05/MAD05_R6/MAD_S2_MAD05_R6_IMAG0533.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD05#6#178,Snapshot Safari 2024 Expansion : MAD_S2_MAD05,1,white rhinoceros,,8,test
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2243.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG2243.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#748,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD06/MAD06_R4/MAD_S1_MAD06_R4_IMAG1405.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD06/MAD06_R4/MAD_S1_MAD06_R4_IMAG1405.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD06#4#469,Snapshot Safari 2024 Expansion : MAD_S1_MAD06,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/G08/G08_R08/MAD_S3_G08_R08_IMAG0063.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/G08/G08_R08/MAD_S3_G08_R08_IMAG0063.JPG,Snapshot Safari 2024 Expansion : MAD_S3#G08#08#21,Snapshot Safari 2024 Expansion : MAD_S3_G08,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD04/MAD04_R09/MAD_S3_MAD04_R09_IMAG0258.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD04/MAD04_R09/MAD_S3_MAD04_R09_IMAG0258.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD04#09#86,Snapshot Safari 2024 Expansion : MAD_S3_MAD04,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD01/MAD01_R11/MAD_S3_MAD01_R11_IMAG0602.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD01/MAD01_R11/MAD_S3_MAD01_R11_IMAG0602.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD01#11#201,Snapshot Safari 2024 Expansion : MAD_S3_MAD01,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG3129.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD01/MAD01_R3/MAD_S1_MAD01_R3_IMAG3129.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD01#3#1043,Snapshot Safari 2024 Expansion : MAD_S1_MAD01,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG4556.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R4/MAD_S1_MAD03_R4_IMAG4556.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#4#1520,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/H06/H06_R5/MAD_S2_H06_R5_IMAG0033.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/H06/H06_R5/MAD_S2_H06_R5_IMAG0033.JPG,Snapshot Safari 2024 Expansion : MAD_S2#H06#5#11,Snapshot Safari 2024 Expansion : MAD_S2_H06,2,white rhinoceros,,8,test
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG2077.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG2077.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD04#3#693,Snapshot Safari 2024 Expansion : MAD_S1_MAD04,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG0765.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG0765.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#255,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R10/MAD_S3_MAD03_R10_IMAG0751.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD03/MAD03_R10/MAD_S3_MAD03_R10_IMAG0751.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD03#10#251,Snapshot Safari 2024 Expansion : MAD_S3_MAD03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S1/C02/C02_R1/PLN_S1_C02_R1_IMAG0128.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S1/C02/C02_R1/PLN_S1_C02_R1_IMAG0128.JPG,Snapshot Safari 2024 Expansion : PLN_S1#C02#1#62,Snapshot Safari 2024 Expansion : PLN_S1_C02,0,white rhinoceros,,8,test
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R10/MAD_S3_MAD03_R10_IMAG1557.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD03/MAD03_R10/MAD_S3_MAD03_R10_IMAG1557.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD03#10#519,Snapshot Safari 2024 Expansion : MAD_S3_MAD03,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG0365.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG0365.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#122,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,1,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/PLN/PLN_S2/B01/B01_R5/PLN_S2_B01_R5_IMAG0151.JPG,Snapshot Safari 2024 Expansion : PLN/PLN_S2/B01/B01_R5/PLN_S2_B01_R5_IMAG0151.JPG,Snapshot Safari 2024 Expansion : PLN_S2#B01#5#133,Snapshot Safari 2024 Expansion : PLN_S2_B01,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG1540.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD04/MAD04_R3/MAD_S1_MAD04_R3_IMAG1540.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD04#3#514,Snapshot Safari 2024 Expansion : MAD_S1_MAD04,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD04/MAD04_R7/MAD_S2_MAD04_R7_IMAG0196.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD04/MAD04_R7/MAD_S2_MAD04_R7_IMAG0196.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD04#7#66,Snapshot Safari 2024 Expansion : MAD_S2_MAD04,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD06/MAD06_R08/MAD_S3_MAD06_R08_IMAG2067.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD06/MAD06_R08/MAD_S3_MAD06_R08_IMAG2067.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD06#08#689,Snapshot Safari 2024 Expansion : MAD_S3_MAD06,2,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG0802.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S1/MAD03/MAD03_R3/MAD_S1_MAD03_R3_IMAG0802.JPG,Snapshot Safari 2024 Expansion : MAD_S1#MAD03#3#268,Snapshot Safari 2024 Expansion : MAD_S1_MAD03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S3/MAD03/MAD03_R08/MAD_S3_MAD03_R08_IMAG2068.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S3/MAD03/MAD03_R08/MAD_S3_MAD03_R08_IMAG2068.JPG,Snapshot Safari 2024 Expansion : MAD_S3#MAD03#08#690,Snapshot Safari 2024 Expansion : MAD_S3_MAD03,0,white rhinoceros,,8,train
https://storage.googleapis.com/public-datasets-lila/snapshot-safari-2024-expansion/MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG1721.JPG,Snapshot Safari 2024 Expansion : MAD/MAD_S2/MAD03/MAD03_R7/MAD_S2_MAD03_R7_IMAG1721.JPG,Snapshot Safari 2024 Expansion : MAD_S2#MAD03#7#574,Snapshot Safari 2024 Expansion : MAD_S2_MAD03,1,white rhinoceros,,8,train
