dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub038/CA-04_10_05_2016_CA-04_0024687.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub038/CA-04_10_05_2016_CA-04_0024687.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub038/CA-04_10_05_2016_CA-04_0024687.JPG,NACTI : CA-04_10_05_2016_CA-04_0024687.JPG,NACTI : unknown,NACTI : lebec_CA-04,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub040/CA-07_06_03_2016_CA-07_0008840.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub040/CA-07_06_03_2016_CA-07_0008840.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub040/CA-07_06_03_2016_CA-07_0008840.JPG,NACTI : CA-07_06_03_2016_CA-07_0008840.JPG,NACTI : unknown,NACTI : lebec_CA-07,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
ENA24,https://storage.googleapis.com/public-datasets-lila/ena24/images/8848.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/8848.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/8848.jpg,ENA24 : 8848,ENA24 : unknown,ENA24,-1,american black bear,ursus americanus,american black bear,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub000/2010_Unit151_Ivan033_img0042.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub000/2010_Unit151_Ivan033_img0042.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub000/2010_Unit151_Ivan033_img0042.jpg,NACTI : 2010_Unit151_Ivan033_img0042.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit151_Ivan033,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0166.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0166.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0166.jpg,NACTI : 2010_Unit158_Ivan025_img0166.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit158_Ivan025,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010114.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010114.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010114.JPG,NACTI : CA-13_08_01_2016_CA-13_0010114.JPG,NACTI : unknown,NACTI : lebec_CA-13,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010693.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010693.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010693.JPG,NACTI : CA-13_09_09_2016_CA-13_0010693.JPG,NACTI : unknown,NACTI : lebec_CA-13,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub022/2015_Unit103_Ivan108_img0196.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub022/2015_Unit103_Ivan108_img0196.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub022/2015_Unit103_Ivan108_img0196.jpg,NACTI : 2015_Unit103_Ivan108_img0196.jpg,NACTI : unknown,NACTI : sanjuan_2015_Unit103_Ivan108,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub046/CA-11_08_13_2015_CA-11_0007630.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub046/CA-11_08_13_2015_CA-11_0007630.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub046/CA-11_08_13_2015_CA-11_0007630.jpg,NACTI : CA-11_08_13_2015_CA-11_0007630.jpg,NACTI : unknown,NACTI : lebec_CA-11,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub038/CA-04_09_09_2016_CA-04_0023489.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub038/CA-04_09_09_2016_CA-04_0023489.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub038/CA-04_09_09_2016_CA-04_0023489.JPG,NACTI : CA-04_09_09_2016_CA-04_0023489.JPG,NACTI : unknown,NACTI : lebec_CA-04,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010149.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010149.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010149.JPG,NACTI : CA-13_08_01_2016_CA-13_0010149.JPG,NACTI : unknown,NACTI : lebec_CA-13,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub002/2010_Unit157_Ivan108_img0271.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit157_Ivan108_img0271.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit157_Ivan108_img0271.jpg,NACTI : 2010_Unit157_Ivan108_img0271.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit157_Ivan108,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0105.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0105.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0105.jpg,NACTI : 2010_Unit158_Ivan025_img0105.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit158_Ivan025,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010971.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010971.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010971.JPG,NACTI : CA-13_09_09_2016_CA-13_0010971.JPG,NACTI : unknown,NACTI : lebec_CA-13,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub038/CA-04_09_09_2016_CA-04_0023571.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub038/CA-04_09_09_2016_CA-04_0023571.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub038/CA-04_09_09_2016_CA-04_0023571.JPG,NACTI : CA-04_09_09_2016_CA-04_0023571.JPG,NACTI : unknown,NACTI : lebec_CA-04,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010991.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010991.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_09_09_2016_CA-13_0010991.JPG,NACTI : CA-13_09_09_2016_CA-13_0010991.JPG,NACTI : unknown,NACTI : lebec_CA-13,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub000/2010_Unit151_Ivan102_img0201.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub000/2010_Unit151_Ivan102_img0201.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub000/2010_Unit151_Ivan102_img0201.jpg,NACTI : 2010_Unit151_Ivan102_img0201.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit151_Ivan102,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub002/2010_Unit158_Ivan041_img0010.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan041_img0010.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan041_img0010.jpg,NACTI : 2010_Unit158_Ivan041_img0010.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit158_Ivan041,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub035/CA-03_06_07_2016_CA-03_0022140.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub035/CA-03_06_07_2016_CA-03_0022140.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub035/CA-03_06_07_2016_CA-03_0022140.JPG,NACTI : CA-03_06_07_2016_CA-03_0022140.JPG,NACTI : unknown,NACTI : lebec_CA-03,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
ENA24,https://storage.googleapis.com/public-datasets-lila/ena24/images/9454.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/ena24/images/9454.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/ena24/images/9454.jpg,ENA24 : 9454,ENA24 : unknown,ENA24,-1,american black bear,ursus americanus,american black bear,,image,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub030/2016_Unit110_Ivan126_img0025.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub030/2016_Unit110_Ivan126_img0025.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub030/2016_Unit110_Ivan126_img0025.jpg,NACTI : 2016_Unit110_Ivan126_img0025.jpg,NACTI : unknown,NACTI : sanjuan_2016_Unit110_Ivan126,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub026/2016_Unit037_Ivan059_img0425.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub026/2016_Unit037_Ivan059_img0425.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub026/2016_Unit037_Ivan059_img0425.jpg,NACTI : 2016_Unit037_Ivan059_img0425.jpg,NACTI : unknown,NACTI : sanjuan_2016_Unit037_Ivan059,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub041/CA-07_08_10_2016_CA-07_0013358.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub041/CA-07_08_10_2016_CA-07_0013358.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub041/CA-07_08_10_2016_CA-07_0013358.JPG,NACTI : CA-07_08_10_2016_CA-07_0013358.JPG,NACTI : unknown,NACTI : lebec_CA-07,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0140.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0140.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0140.jpg,NACTI : 2010_Unit158_Ivan025_img0140.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit158_Ivan025,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub032/2016_Unit186_Ivan003_img0030.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub032/2016_Unit186_Ivan003_img0030.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub032/2016_Unit186_Ivan003_img0030.jpg,NACTI : 2016_Unit186_Ivan003_img0030.jpg,NACTI : unknown,NACTI : sanjuan_2016_Unit186_Ivan003,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0142.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0142.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub002/2010_Unit158_Ivan025_img0142.jpg,NACTI : 2010_Unit158_Ivan025_img0142.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit158_Ivan025,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010091.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010091.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub048/CA-13_08_01_2016_CA-13_0010091.JPG,NACTI : CA-13_08_01_2016_CA-13_0010091.JPG,NACTI : unknown,NACTI : lebec_CA-13,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
NACTI,https://storage.googleapis.com/public-datasets-lila/nacti-unzipped/part0/sub001/2010_Unit154_Ivan094_img1242.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/nacti-unzipped/part0/sub001/2010_Unit154_Ivan094_img1242.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/nacti-unzipped/part0/sub001/2010_Unit154_Ivan094_img1242.jpg,NACTI : 2010_Unit154_Ivan094_img1242.jpg,NACTI : unknown,NACTI : sanjuan_2010_Unit154_Ivan094,-1,ursus americanus,ursus americanus,american black bear,,unknown,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
