dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0091/0229.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0091/0229.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0091/0229.jpg,WCS Camera Traps : e830b84c-92d4-11e9-b5ff-000d3a74c7de,WCS Camera Traps : bol-019-d0055-33,WCS Camera Traps : 727,7,unknown bird,aves,bird,10-20-2012 11:51:34,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/041116145820002a5752.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/041116145820002a5752.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/041116145820002a5752.JPG,Wellington Camera Traps : 041116145820002a5752,Wellington Camera Traps : 20128,Wellington Camera Traps : 002a,1,bird,aves,bird,11-04-2016 14:58:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/060216125430009as522.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/060216125430009as522.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/060216125430009as522.JPG,Wellington Camera Traps : 060216125430009as522,Wellington Camera Traps : 11657,Wellington Camera Traps : 009a,1,bird,aves,bird,02-06-2016 12:54:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0148/1162.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0148/1162.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0148/1162.jpg,WCS Camera Traps : fcec0d4b-92d4-11e9-95c7-000d3a74c7de,WCS Camera Traps : bol-015-d0056-31,WCS Camera Traps : 848,19,unknown bird,aves,bird,10-20-2011 15:33:42,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0077/1861.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0077/1861.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0077/1861.jpg,WCS Camera Traps : e367c202-92d4-11e9-bb60-000d3a74c7de,WCS Camera Traps : bol-019-d0064-9,WCS Camera Traps : 759,2,unknown bird,aves,bird,10-08-2012 17:40:01,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/290916170500012cl251.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/290916170500012cl251.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/290916170500012cl251.JPG,Wellington Camera Traps : 290916170500012cl251,Wellington Camera Traps : 34306,Wellington Camera Traps : 012c,0,bird,aves,bird,09-29-2016 17:05:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S8/E06/E06_R3/S8_E06_R3_IMAG4959.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S8/E06/E06_R3/S8_E06_R3_IMAG4959.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S8/E06/E06_R3/S8_E06_R3_IMAG4959.JPG,Snapshot Serengeti : S8/E06/E06_R3/S8_E06_R3_IMAG4959,Snapshot Serengeti : SER_S8#E06#3#1697,Snapshot Serengeti : E06,2,otherbird,aves,bird,05-18-2014 09:21:12,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5a231085-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5a231085-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5a231085-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5a231085-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701882f5-5567-11e8-acb1-dca9047ef277,Caltech Camera Traps : 59,2,bird,aves,bird,02-14-2014 09:03:53,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/030216064316015cs133.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/030216064316015cs133.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/030216064316015cs133.JPG,Wellington Camera Traps : 030216064316015cs133,Wellington Camera Traps : 23419,Wellington Camera Traps : 015c,1,bird,aves,bird,02-03-2016 06:43:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0483/2020/03/image_00067.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0483/2020/03/image_00067.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0483/2020/03/image_00067.jpg,SWG Camera Traps : cbc9d8e2-8c29-11eb-bd53-000d3a74c7de,SWG Camera Traps : e1547b09-8c29-11eb-90f2-000d3a74c7de,SWG Camera Traps : loc_0483,7,unidentified_bird,aves,bird,03-25-2020 15:23:03,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/300316105808033bs513.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/300316105808033bs513.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/300316105808033bs513.JPG,Wellington Camera Traps : 300316105808033bs513,Wellington Camera Traps : 16023,Wellington Camera Traps : 033b,2,bird,aves,bird,03-30-2016 10:58:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S9/S08/S08_R3/S9_S08_R3_IMAG0397.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S9/S08/S08_R3/S9_S08_R3_IMAG0397.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S9/S08/S08_R3/S9_S08_R3_IMAG0397.JPG,Snapshot Serengeti : S9/S08/S08_R3/S9_S08_R3_IMAG0397,Snapshot Serengeti : SER_S9#S08#3#135,Snapshot Serengeti : S08,1,otherbird,aves,bird,10-04-2014 13:05:25,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/030416085700034a6242.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/030416085700034a6242.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/030416085700034a6242.JPG,Wellington Camera Traps : 030416085700034a6242,Wellington Camera Traps : 39247,Wellington Camera Traps : 034a,1,bird,aves,bird,04-03-2016 08:57:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/260116194014023cs372.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/260116194014023cs372.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/260116194014023cs372.JPG,Wellington Camera Traps : 260116194014023cs372,Wellington Camera Traps : 14883,Wellington Camera Traps : 023c,1,bird,aves,bird,01-26-2016 19:40:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S8/E09/E09_R3/S8_E09_R3_IMAG1612.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S8/E09/E09_R3/S8_E09_R3_IMAG1612.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S8/E09/E09_R3/S8_E09_R3_IMAG1612.JPG,Snapshot Serengeti : S8/E09/E09_R3/S8_E09_R3_IMAG1612,Snapshot Serengeti : SER_S8#E09#3#546,Snapshot Serengeti : E09,3,otherbird,aves,bird,04-30-2014 11:38:54,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0148/1080.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0148/1080.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0148/1080.jpg,WCS Camera Traps : fce86342-92d4-11e9-b164-000d3a74c7de,WCS Camera Traps : bol-015-d0056-23,WCS Camera Traps : 848,16,unknown bird,aves,bird,10-18-2011 07:11:18,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/0506151652440745L092.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/0506151652440745L092.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/0506151652440745L092.JPG,Wellington Camera Traps : 0506151652440745L092,Wellington Camera Traps : 75838,Wellington Camera Traps : 745,1,bird,aves,bird,06-05-2015 16:52:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/050516165000009c3105.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/050516165000009c3105.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/050516165000009c3105.JPG,Wellington Camera Traps : 050516165000009c3105,Wellington Camera Traps : 32715,Wellington Camera Traps : 009c,0,bird,aves,bird,05-05-2016 16:50:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0054/1005.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0054/1005.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0054/1005.jpg,WCS Camera Traps : dae750bd-92d4-11e9-a6ec-000d3a74c7de,WCS Camera Traps : bol-018-d0061-38,WCS Camera Traps : 674,1,unknown bird,aves,bird,09-15-2012 14:51:45,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S6/J09/J09_R1/S6_J09_R1_IMAG0219.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S6/J09/J09_R1/S6_J09_R1_IMAG0219.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S6/J09/J09_R1/S6_J09_R1_IMAG0219.JPG,Snapshot Serengeti : S6/J09/J09_R1/S6_J09_R1_IMAG0219,Snapshot Serengeti : SER_S6#J09#1#77,Snapshot Serengeti : J09,1,otherbird,aves,bird,01-14-2013 17:23:31,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/070816085108040c5171.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/070816085108040c5171.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/070816085108040c5171.JPG,Wellington Camera Traps : 070816085108040c5171,Wellington Camera Traps : 17364,Wellington Camera Traps : 040c,0,bird,aves,bird,08-07-2016 08:51:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0483/2020/03/image_00055.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0483/2020/03/image_00055.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0483/2020/03/image_00055.jpg,SWG Camera Traps : cbc9d8d6-8c29-11eb-b7fe-000d3a74c7de,SWG Camera Traps : e1547af4-8c29-11eb-b85c-000d3a74c7de,SWG Camera Traps : loc_0483,0,unidentified_bird,aves,bird,03-19-2020 15:51:43,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
SWG Camera Traps,https://storage.googleapis.com/public-datasets-lila/swg-camera-traps/public/lao/loc_0482/2020/04/image_00054.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/04/image_00054.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/swg-camera-traps/public/lao/loc_0482/2020/04/image_00054.jpg,SWG Camera Traps : cbc774d6-8c29-11eb-9c58-000d3a74c7de,SWG Camera Traps : 06d61c1a-8c2a-11eb-aaa4-000d3a74c7de,SWG Camera Traps : loc_0482,0,unidentified_bird,aves,bird,04-20-2020 10:59:12,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0154/0435.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0154/0435.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0154/0435.jpg,WCS Camera Traps : fef21b17-92d4-11e9-9d2f-000d3a74c7de,WCS Camera Traps : bol-015-d0072-3,WCS Camera Traps : 857,15,unknown bird,aves,bird,10-12-2011 18:25:19,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Snapshot Serengeti,https://storage.googleapis.com/public-datasets-lila/snapshotserengeti-unzipped/S6/D11/D11_R1/S6_D11_R1_IMAG0226.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/snapshotserengeti-unzipped/S6/D11/D11_R1/S6_D11_R1_IMAG0226.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/snapshotserengeti-unzipped/S6/D11/D11_R1/S6_D11_R1_IMAG0226.JPG,Snapshot Serengeti : S6/D11/D11_R1/S6_D11_R1_IMAG0226,Snapshot Serengeti : SER_S6#D11#1#86,Snapshot Serengeti : D11,1,otherbird,aves,bird,01-25-2013 07:37:24,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/310116183646027b2392.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/310116183646027b2392.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/310116183646027b2392.JPG,Wellington Camera Traps : 310116183646027b2392,Wellington Camera Traps : 15228,Wellington Camera Traps : 027b,1,bird,aves,bird,01-31-2016 18:36:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/210516123834001b9231.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/210516123834001b9231.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/210516123834001b9231.JPG,Wellington Camera Traps : 210516123834001b9231,Wellington Camera Traps : 10053,Wellington Camera Traps : 001b,0,bird,aves,bird,05-21-2016 12:38:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Caltech Camera Traps,https://storage.googleapis.com/public-datasets-lila/caltech-unzipped/cct_images/5998ccec-23d2-11e8-a6a3-ec086b02610b.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/caltech-unzipped/cct_images/5998ccec-23d2-11e8-a6a3-ec086b02610b.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/caltech-unzipped/cct_images/5998ccec-23d2-11e8-a6a3-ec086b02610b.jpg,Caltech Camera Traps : 5998ccec-23d2-11e8-a6a3-ec086b02610b,Caltech Camera Traps : 701d84cf-5567-11e8-bfa7-dca9047ef277,Caltech Camera Traps : 10,4,bird,aves,bird,06-04-2014 09:04:37,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Channel Islands Camera Traps,https://storage.googleapis.com/public-datasets-lila/channel-islands-camera-traps/images/loc-h500hh06211622/003/205.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/channel-islands-camera-traps/images/loc-h500hh06211622/003/205.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/channel-islands-camera-traps/images/loc-h500hh06211622/003/205.jpg,Channel Islands Camera Traps : bd3a56bc-760d-4142-9500-ff27d054eb38,Channel Islands Camera Traps : 7cc7356e-70ef-42e0-9ef5-fac1a4d90903,Channel Islands Camera Traps : h500hh06211622,8,bird,aves,bird,,image,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Wellington Camera Traps,https://storage.googleapis.com/public-datasets-lila/wellington-unzipped/images/060416091156022c2391.JPG,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wellington-unzipped/images/060416091156022c2391.JPG,https://lilawildlife.blob.core.windows.net/lila-wildlife/wellington-unzipped/images/060416091156022c2391.JPG,Wellington Camera Traps : 060416091156022c2391,Wellington Camera Traps : 7837,Wellington Camera Traps : 022c,0,bird,aves,bird,04-06-2016 09:11:00,sequence,animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
