dataset_name,url_gcp,url_aws,url_azure,image_id,sequence_id,location_id,frame_num,original_label,scientific_name,common_name,datetime,annotation_level,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1557.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0325/1557.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0325/1557.jpg,WCS Camera Traps : 3e07399a-92d5-11e9-8766-000d3a74c7de,WCS Camera Traps : idn-001-d0090-3,WCS Camera Traps : 1789,1,panthera tigris,panthera tigris,tiger,03-05-1999 10:45:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1558.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0325/1558.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0325/1558.jpg,WCS Camera Traps : 3e07399c-92d5-11e9-9669-000d3a74c7de,WCS Camera Traps : idn-001-d0090-3,WCS Camera Traps : 1789,2,panthera tigris,panthera tigris,tiger,03-05-1999 10:46:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1586.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0325/1586.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0325/1586.jpg,WCS Camera Traps : 3e087228-92d5-11e9-9efa-000d3a74c7de,WCS Camera Traps : idn-001-d0071-7,WCS Camera Traps : 1789,1,panthera tigris,panthera tigris,tiger,03-05-1999 10:44:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0325/1937.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0325/1937.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0325/1937.jpg,WCS Camera Traps : 3e1850b3-92d5-11e9-8eae-000d3a74c7de,WCS Camera Traps : idn-001-d0159-4,WCS Camera Traps : 1815,1,panthera tigris,panthera tigris,tiger,08-26-1999 13:12:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/0176.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/0176.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/0176.jpg,WCS Camera Traps : 3e239bd8-92d5-11e9-ac42-000d3a74c7de,WCS Camera Traps : idn-001-d0151-1,WCS Camera Traps : 1829,2,panthera tigris,panthera tigris,tiger,,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/0690.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/0690.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/0690.jpg,WCS Camera Traps : 3e3af405-92d5-11e9-9be7-000d3a74c7de,WCS Camera Traps : idn-001-d0050-5,WCS Camera Traps : 1862,1,panthera tigris,panthera tigris,tiger,01-10-2000 06:14:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/0930.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/0930.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/0930.jpg,WCS Camera Traps : 3e457b3a-92d5-11e9-b6e6-000d3a74c7de,WCS Camera Traps : idn-001-d0103-4,WCS Camera Traps : 1885,1,panthera tigris,panthera tigris,tiger,02-29-2000 18:46:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1079.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1079.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1079.jpg,WCS Camera Traps : 3e4c800a-92d5-11e9-ba9d-000d3a74c7de,WCS Camera Traps : idn-001-d0115-16,WCS Camera Traps : 1891,1,panthera tigris,panthera tigris,tiger,03-24-2000 15:10:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1093.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1093.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1093.jpg,WCS Camera Traps : 3e4d1c4b-92d5-11e9-a053-000d3a74c7de,WCS Camera Traps : idn-001-d0118-5,WCS Camera Traps : 1893,1,panthera tigris,panthera tigris,tiger,03-14-2000 14:25:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1095.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1095.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1095.jpg,WCS Camera Traps : 3e4d4352-92d5-11e9-92bf-000d3a74c7de,WCS Camera Traps : idn-001-d0118-7,WCS Camera Traps : 1893,1,panthera tigris,panthera tigris,tiger,03-19-2000 13:18:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1098.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1098.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1098.jpg,WCS Camera Traps : 3e4d6a62-92d5-11e9-811f-000d3a74c7de,WCS Camera Traps : idn-001-d0118-10,WCS Camera Traps : 1893,1,panthera tigris,panthera tigris,tiger,03-24-2000 12:40:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1237.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1237.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1237.jpg,WCS Camera Traps : 3e53ac20-92d5-11e9-8c07-000d3a74c7de,WCS Camera Traps : idn-001-d0041-3,WCS Camera Traps : 1905,1,panthera tigris,panthera tigris,tiger,05-05-2000 09:17:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1541.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1541.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1541.jpg,WCS Camera Traps : 3e61b602-92d5-11e9-a24a-000d3a74c7de,WCS Camera Traps : idn-001-d0374-4,WCS Camera Traps : 1932,1,panthera tigris,panthera tigris,tiger,10-21-2000 22:31:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0326/1771.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0326/1771.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0326/1771.jpg,WCS Camera Traps : 3e6c8bae-92d5-11e9-adda-000d3a74c7de,WCS Camera Traps : idn-001-d0318-5,WCS Camera Traps : 1940,1,panthera tigris,panthera tigris,tiger,10-23-2000 15:13:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0327/0373.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0327/0373.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0327/0373.jpg,WCS Camera Traps : 3e88298b-92d5-11e9-ac32-000d3a74c7de,WCS Camera Traps : idn-001-d0326-7,WCS Camera Traps : 1966,2,panthera tigris,panthera tigris,tiger,12-16-2000 09:00:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0327/1017.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0327/1017.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0327/1017.jpg,WCS Camera Traps : 3ea48b8a-92d5-11e9-a68f-000d3a74c7de,WCS Camera Traps : idn-001-d0524-10,WCS Camera Traps : 2001,1,panthera tigris,panthera tigris,tiger,04-24-2001 13:13:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0327/1116.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0327/1116.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0327/1116.jpg,WCS Camera Traps : 3ea9464d-92d5-11e9-b35d-000d3a74c7de,WCS Camera Traps : idn-001-d0532-7,WCS Camera Traps : 2008,1,panthera tigris,panthera tigris,tiger,05-02-2001 13:20:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0327/1743.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0327/1743.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0327/1743.jpg,WCS Camera Traps : 3ec5a7fc-92d5-11e9-856b-000d3a74c7de,WCS Camera Traps : idn-001-d0308-4,WCS Camera Traps : 2059,1,panthera tigris,panthera tigris,tiger,08-24-2001 06:36:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0327/1960.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0327/1960.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0327/1960.jpg,WCS Camera Traps : 3ed007f8-92d5-11e9-9008-000d3a74c7de,WCS Camera Traps : idn-001-d0459-2,WCS Camera Traps : 2071,1,panthera tigris,panthera tigris,tiger,01-15-2002 05:34:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1191.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1191.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1191.jpg,WCS Camera Traps : 3f0967f2-92d5-11e9-85e6-000d3a74c7de,WCS Camera Traps : idn-001-d0688-2,WCS Camera Traps : 2159,1,panthera tigris,panthera tigris,tiger,09-04-2002 11:32:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1195.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1195.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1195.jpg,WCS Camera Traps : 3f098f14-92d5-11e9-8fa8-000d3a74c7de,WCS Camera Traps : idn-001-d0688-6,WCS Camera Traps : 2159,1,panthera tigris,panthera tigris,tiger,09-13-2002 08:40:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1201.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1201.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1201.jpg,WCS Camera Traps : 3f09dcb1-92d5-11e9-895d-000d3a74c7de,WCS Camera Traps : idn-001-d0688-12,WCS Camera Traps : 2159,1,panthera tigris,panthera tigris,tiger,09-22-2002 23:32:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1232.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1232.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1232.jpg,WCS Camera Traps : 3f0b3c42-92d5-11e9-8c81-000d3a74c7de,WCS Camera Traps : idn-001-d0706-23,WCS Camera Traps : 2161,1,panthera tigris,panthera tigris,tiger,09-22-2002 23:38:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1529.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1529.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1529.jpg,WCS Camera Traps : 3f18aa04-92d5-11e9-a66c-000d3a74c7de,WCS Camera Traps : idn-001-d0649-3,WCS Camera Traps : 2187,1,panthera tigris,panthera tigris,tiger,12-05-2002 17:37:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1661.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1661.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1661.jpg,WCS Camera Traps : 3f1e760e-92d5-11e9-921b-000d3a74c7de,WCS Camera Traps : idn-001-d0561-2,WCS Camera Traps : 2211,1,panthera tigris,panthera tigris,tiger,01-09-2003 13:45:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1666.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1666.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1666.jpg,WCS Camera Traps : 3f1e9d1f-92d5-11e9-aa3d-000d3a74c7de,WCS Camera Traps : idn-001-d0572-4,WCS Camera Traps : 2212,1,panthera tigris,panthera tigris,tiger,01-10-2003 11:24:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1683.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1683.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1683.jpg,WCS Camera Traps : 3f1f6096-92d5-11e9-8acd-000d3a74c7de,WCS Camera Traps : idn-001-d0598-6,WCS Camera Traps : 2215,1,panthera tigris,panthera tigris,tiger,02-24-2003 06:02:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1721.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1721.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1721.jpg,WCS Camera Traps : 3f210e31-92d5-11e9-a914-000d3a74c7de,WCS Camera Traps : idn-001-d0604-2,WCS Camera Traps : 2224,1,panthera tigris,panthera tigris,tiger,02-24-2003 08:13:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
WCS Camera Traps,https://storage.googleapis.com/public-datasets-lila/wcs-unzipped/animals/0328/1726.jpg,http://us-west-2.opendata.source.coop.s3.amazonaws.com/agentmorris/lila-wildlife/wcs-unzipped/animals/0328/1726.jpg,https://lilawildlife.blob.core.windows.net/lila-wildlife/wcs-unzipped/animals/0328/1726.jpg,WCS Camera Traps : 3f215c67-92d5-11e9-93c9-000d3a74c7de,WCS Camera Traps : idn-001-d0595-2,WCS Camera Traps : 2225,1,panthera tigris,panthera tigris,tiger,03-11-2003 21:28:00,sequence,animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,pantherinae,,panthera,panthera tigris,,
